song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP2637,Again agreement.,Joshua Patterson,Among door.,Electronic,11/04/07,298,62,67605117,English,Yes,Warner Music,Charles Anderson,Drew Hopkins,
SP2638,Serve state above.,Maria Mills,Laugh.,Hip-Hop,17/11/03,189,81,88933910,English,No,Atlantic Records,John Rodriguez,Michael Terry,Angela Santos
SP2639,Size let.,Michael Morton,Director.,Classical,05/10/23,205,97,44310227,Japanese,Yes,Atlantic Records,Sean Smith,Doris Snow,Jenna Taylor
SP2640,Forget finish establish could.,Alan Williams,Drop.,Country,06/12/00,251,44,96253440,Korean,Yes,Warner Music,Nicholas Thornton,Tracey Smith,
SP2641,Look late.,Meagan Anderson,Agreement yeah.,Country,24/09/11,289,53,65741077,Italian,No,Atlantic Records,Adam Parrish,Aaron Gonzalez,David Williams
SP2642,Grow life.,Rachel Mason,Keep without.,Classical,29/03/98,205,2,86821815,English,No,Universal Music,Michael Jones,Joseph Dorsey,
SP2643,Score protect.,Jamie Ingram,Way baby.,Jazz,30/06/19,203,80,79747549,English,No,Sony Music,Arthur Smith,Erika Miller,
SP2644,Exist argue member job.,Hannah Perez,Possible.,Reggae,06/01/04,,36,77963910,English,Yes,Universal Music,Lisa Salas,Warren Green,Heather Castillo
SP2645,Behavior wind.,Chelsea Brown,Election skin.,Classical,21/04/95,249,92,42855293,English,No,Universal Music,Alexis Parker,Kathleen Gibson,
SP2646,Picture board today white.,Mrs. Sharon Smith,Increase.,Jazz,16/01/14,260,91,45222577,Italian,Yes,Sony Music,John Phillips,Elijah Johnson,Nathan Richardson
SP2647,Early image certain.,Brent Acosta,Trial guy.,Electronic,17/02/01,,6,13429620,English,No,Indie,Robert Velasquez,Patricia Mcdonald,
SP2648,Government see.,Melissa Hodge,Hand.,Hip-Hop,22/01/11,,42,31352825,German,Yes,Atlantic Records,Cheryl Soto,Jonathon Edwards,
SP2649,Impact model.,Danielle Lawson,Clear understand.,Electronic,21/05/24,203,89,51216746,English,Yes,Indie,Donald Swanson,Sherry Ross,
SP2650,Benefit though.,Laurie Baker,Technology blue.,Pop,18/10/16,251,13,69693898,Spanish,No,Indie,Steven Davis,Luis Horton,Collin Golden
SP2651,Painting black second language.,Scott White,Very ok.,Electronic,10/06/09,193,78,24611325,English,Yes,Universal Music,Alexander Wilson,Taylor Henderson,Suzanne Garcia
SP2652,How that.,Savannah Elliott,Wrong financial.,Hip-Hop,01/03/00,231,10,42022780,Korean,Yes,Warner Music,Robert Castro,James Fry,
SP2653,Same door leg.,Cory Richardson,Bar hand.,Pop,15/10/11,247,51,61734890,English,Yes,Atlantic Records,Leonard Clarke,Michael Chang,
SP2654,Why Mrs toward.,Leonard Kim,Because maintain.,Pop,23/03/15,169,12,27617915,English,No,Def Jam,Terri Wang,Michael Ramos,
SP2655,Itself receive.,Kristin Mata,Father join.,Hip-Hop,26/05/12,313,15,8493287,English,No,Indie,Michael Cooley,Heather Miller,
SP2656,Close mission.,Mark Rosales,She.,Hip-Hop,27/10/19,254,36,62247696,English,No,Sony Music,Leah Walker,Fred Wilson,
SP2657,Then reason activity.,Thomas Hawkins,Modern fine.,Jazz,07/12/02,146,63,18666352,English,No,Warner Music,Kevin Wilkinson,Daniel Gonzalez,Amanda Duran
SP2658,Truth claim real.,Maria Clements,Particular his.,Pop,12/07/24,345,92,99111953,English,Yes,Atlantic Records,Christopher Underwood,Rachel Ward,
SP2659,Capital customer husband serve.,Ashley Williams MD,Yard purpose.,Electronic,17/07/18,287,71,31792452,English,Yes,Sony Music,Christian Butler,Jeremy Irwin,Michael Cole
SP2660,Effect early.,Casey Meadows,These.,Hip-Hop,18/04/24,263,85,15752592,Korean,No,Warner Music,Michelle Buckley,Ellen Fisher,
SP2661,Food bag.,Debra Bauer,Place.,Hip-Hop,27/03/97,100,90,2557109,English,No,Indie,Michael Carter,Matthew Reynolds MD,
SP2662,Democratic on.,Jorge Stephens,Seem.,Electronic,03/08/14,266,88,93171303,,Yes,Atlantic Records,Erin Hernandez,Ashley Bell,
SP2663,Population here drive.,Michael Brown,Type one.,Electronic,02/05/96,216,69,49727257,English,Yes,Universal Music,Christian Davis,Dean Williams,Heidi Davidson
SP2664,Again recently.,Alicia Smith,Skin.,Hip-Hop,02/07/06,226,57,91319620,English,Yes,Atlantic Records,Daniel Blevins,Deborah Anderson,
SP2665,Among join growth.,Tonya Rios,Describe.,Pop,26/05/17,238,14,57586656,English,Yes,Atlantic Records,Linda Duran,Christina Melton,
SP2666,Simple truth something industry.,Timothy Avery,Boy quickly.,Electronic,30/11/94,249,61,99138364,English,No,Def Jam,Nathaniel Wilson,Nancy Foster,
SP2667,Type place focus.,Isaiah Wyatt,Really.,Electronic,22/09/17,206,33,56162077,English,Yes,Warner Music,Robert Simmons,Robert Alvarado,
SP2668,Before behind.,Eric Smith,Fact.,Hip-Hop,16/11/97,194,49,66769947,English,Yes,Indie,Madeline Gomez,David Knight,
SP2669,Might simple.,Lisa Mccullough,Before thank.,Electronic,10/12/23,264,92,73179041,Spanish,Yes,Universal Music,Ricky Morales,Jessica Mayo,
SP2670,Write each.,Heather Cole,Two project.,Electronic,17/07/17,183,65,41216682,English,Yes,Sony Music,Nancy Compton,Andrew Owens,Laura Franklin
SP2671,Themselves thousand discussion.,Jeremy Brandt,Sort participant.,Country,10/07/22,220,49,13009616,German,Yes,Sony Music,Sharon Lambert,Robyn Jensen,
SP2672,Center study national about.,Alicia Wilson,Picture.,Classical,13/01/01,287,20,44739708,Japanese,No,Warner Music,Aaron Le,Jonathan Wilson,
SP2673,Mean data church.,Natasha Fowler,Thousand.,Pop,23/04/23,181,80,34955838,English,Yes,Atlantic Records,Sandy Ramirez,John Goodwin,
SP2674,Coach read truth.,Courtney Thomas,Music forget.,Electronic,28/10/22,222,47,10626880,German,No,Indie,Teresa Davis,Hayden Lee,
SP2675,Doctor edge grow.,Glenn Robertson,Easy point.,Pop,27/07/09,,1,82021341,English,Yes,Def Jam,Andrew Stark,Matthew Hernandez,Hunter Jones
SP2676,Rise rather entire.,Annette Smith,Teacher color.,Pop,02/06/95,209,2,11573849,English,Yes,Warner Music,Patricia Steele,Dawn Poole,Dawn Robinson
SP2677,Service.,Jessica Gregory,Together measure.,Hip-Hop,12/09/18,237,59,83490755,English,No,Universal Music,Gabriel Miller,Eric Reese,Corey Becker
SP2678,According brother authority responsibility.,Adam Alvarado,Building least.,Pop,08/09/01,163,64,39500055,English,Yes,Def Jam,Brandon Williamson,Patricia Williams,
SP2679,Money.,Jessica Bush,Day front.,Jazz,12/05/12,259,41,68557701,English,Yes,Atlantic Records,Leroy Santiago,Mrs. Morgan Anderson MD,
SP2680,Plant nice.,Jennifer Thompson,Citizen space.,Reggae,13/03/23,270,76,73512220,,Yes,Universal Music,Sarah Rodriguez,Cody Anderson,Keith Russo
SP2681,Rate be all today.,John Campbell,Director bank.,Folk,26/02/15,145,46,78938148,English,No,Indie,Thomas Gomez,Shannon Stanley,
SP2682,Every short.,Stacey Berg,Teacher.,Pop,08/11/21,223,84,38868377,English,No,Sony Music,Robert Carter,Edwin Wheeler,
SP2683,Responsibility get wife space.,Lisa Avila,Become some.,Electronic,09/10/98,140,55,13187074,Italian,No,Sony Music,Jesus Perez,John Mcintyre,
SP2684,Finally door south.,Lauren Gould,Give.,Pop,16/11/10,230,67,92955599,Spanish,Yes,Def Jam,Erin Meyer,Sean Lopez,
SP2685,Imagine understand.,James Mora,End low.,Hip-Hop,02/05/23,234,90,30235163,English,No,Atlantic Records,Bradley Scott,Jessica Tanner,Philip Hicks
SP2686,Front use.,Andrew Cook,A.,Jazz,09/12/12,149,6,94357209,English,Yes,Indie,Jennifer Ferguson,Erin Chavez,
SP2687,Certainly evidence.,Steven Mcmahon,Budget memory.,R&B,05/07/18,296,32,6887333,English,No,Atlantic Records,Andrew Norris,Daniel Rasmussen,
SP2688,Human style debate.,Jodi Russo,Successful.,Hip-Hop,05/09/06,232,66,82965964,Japanese,No,Universal Music,Logan Smith,Caleb Hensley,
SP2689,Us enter nothing.,Mary Rodriguez,Level there.,Electronic,15/03/20,,36,1744748,English,No,Atlantic Records,Mrs. Victoria Figueroa DDS,Cindy Richardson,
SP2690,Play most.,Tammy Weiss,Article probably.,Electronic,24/06/02,224,80,72408828,English,Yes,Universal Music,Jessica Dean,Kenneth Miller,Samantha Gill
SP2691,Analysis sister degree.,Melissa Johnson,Board authority.,Pop,12/05/15,289,17,58055714,German,Yes,Atlantic Records,Megan Fisher,Tracy Jones,Jessica Williams
SP2692,Machine.,Nancy Costa,Officer.,Electronic,29/10/11,294,8,21725579,French,Yes,Def Jam,Leroy Herring,Wendy Pena,
SP2693,Among gas and.,Ann Klein,Owner.,Hip-Hop,19/06/11,274,22,87530195,Spanish,Yes,Warner Music,Robert Vasquez,Elizabeth Myers,
SP2694,Federal himself size.,Kelly Taylor,With.,Pop,26/11/21,200,96,71373633,English,Yes,Def Jam,Derrick Murphy,Erik Reyes,
SP2695,Ok where.,Tracey Nicholson,Bed.,Electronic,17/12/20,179,17,84989699,English,No,Warner Music,Susan Brennan,Laura Robertson,
SP2696,Necessary news.,John Murphy,Lot.,Electronic,23/04/22,194,47,41650520,English,Yes,Atlantic Records,Devin Thomas,Suzanne Henry,
SP2697,Democratic section.,Michael Young,Begin.,R&B,22/06/14,244,62,71752780,English,No,Universal Music,Steven Turner,Sean Pena,
SP2698,Skill position.,Albert Powell,Remain.,Pop,20/10/09,135,14,9426636,English,Yes,Def Jam,Michael Carter,Dawn Hamilton,
SP2699,Because picture the.,Richard George,Yeah enter.,Classical,28/05/08,206,5,27257303,English,No,Indie,Stephanie Cole,James Bailey,
SP2700,Many.,Sara Ramos,Skin fine.,Electronic,16/10/97,237,35,60404375,English,Yes,Sony Music,Kimberly Hoffman,William Burton,
SP2701,Student range allow.,Vickie Collins,How.,Pop,29/04/07,284,2,57921610,Italian,No,Warner Music,Carla Anderson,Brett Berry,
SP2702,Space.,Nancy White,Factor.,Hip-Hop,24/01/99,202,30,52420482,English,No,Warner Music,Erika Sherman,Jessica Lowery,Michael Shaw
SP2703,Over arrive.,Angela Anderson,Rather offer.,Electronic,26/10/00,,21,31364233,,Yes,Def Jam,Cassandra Newton,John Turner,
SP2704,What magazine.,Melissa Riley,Attention president.,Electronic,06/10/96,220,13,89968744,English,Yes,Warner Music,Michael White,David Martin,
SP2705,Push.,Michael Clark,Our.,Hip-Hop,24/05/13,338,18,33101016,English,No,Universal Music,Anna Lloyd,Nancy Soto,
SP2706,Role myself.,Antonio Ramsey,Party woman.,Hip-Hop,07/12/04,254,40,33091160,English,Yes,Warner Music,Mr. David Miles,Richard Andersen,Andrew Thompson
SP2707,Yet everybody option.,Kelly Jones,Government.,Classical,14/03/04,247,52,77653510,English,No,Def Jam,Dominique Williams,Mr. Joseph Andrews,
SP2708,Site former same.,Jason Thomas,Chance report.,Hip-Hop,04/10/21,248,85,46071717,Korean,Yes,Warner Music,Tammy Rodriguez,Elizabeth White,
SP2709,Audience somebody together.,Donald Edwards,Break she.,Pop,12/05/10,262,51,90807691,English,No,Def Jam,Mark Bass,David Cooper,Julie Coleman
SP2710,Away.,Dennis Kelly,Under.,Folk,13/03/07,240,81,25991634,English,No,Warner Music,Jason Stout,Ashley Griffin,
SP2711,Debate couple.,Robert Lee,Project material.,Hip-Hop,20/12/10,246,35,60917483,English,No,Indie,Aaron Williams,Shirley Cruz,
SP2712,Involve seem.,Kristin Morrison,Mr.,Pop,02/11/17,290,67,84157316,English,No,Warner Music,Michele Blanchard,Michael Orr,Karina Rosales
SP2713,Another capital.,Jacob Gallegos,Bar military.,Jazz,11/03/03,253,8,6046976,English,Yes,Universal Music,Hailey Williams,Veronica Khan,Becky Bowman
SP2714,Compare agreement.,Carl Anderson,Hospital improve.,Folk,08/09/03,244,95,85811288,English,No,Universal Music,Andrea Barnes,Mark Wilkerson,
SP2715,Determine.,Kenneth Campbell,Break two.,Hip-Hop,18/09/10,256,21,18387278,English,Yes,Sony Music,David Pierce,Christopher Newman,Shannon Cunningham
SP2716,Democratic himself.,Whitney Kaufman,Defense.,Electronic,09/07/97,243,76,87716452,French,Yes,Indie,Daniel Malone,Nicholas Baker,Philip White
SP2717,Go process teacher.,Hector Hodges,American recently.,Pop,27/05/21,174,75,79481804,,Yes,Warner Music,Taylor Bennett,Wendy Mcintyre,
SP2718,Catch billion me.,Samantha Mason,Whatever yeah.,Pop,13/07/01,210,13,9072292,English,No,Def Jam,Andrea Huang,Jeremy Lee,Carla Anderson
SP2719,Will short trade.,Teresa Richardson,Cut street.,Pop,12/06/10,301,53,92535873,English,Yes,Def Jam,Lisa Cantu,Gabriel Harris,
SP2720,Student.,Julia Wood,Response information.,R&B,20/06/09,206,88,73152394,English,Yes,Universal Music,Matthew Hughes,Erica Callahan,Michael Bryan
SP2721,Manage.,Ms. Heather Macdonald,Three spring.,Classical,19/05/15,261,40,82851175,German,Yes,Sony Music,Isabella Ross,Gabrielle Baldwin,Paul Hughes
SP2722,Economy goal green.,Brian Moore,Meeting.,Pop,14/07/95,173,84,85590514,English,No,Indie,Anthony Campbell,Angela Jones,
SP2723,Central worker safe color.,James Jackson,Population.,Hip-Hop,26/05/13,257,65,68026321,English,Yes,Sony Music,Anthony Robles,Joseph Brown,
SP2724,Him but.,Cassandra Holmes,Seven identify.,Electronic,05/11/17,241,19,93721784,Spanish,Yes,Def Jam,Kenneth Williams,April Harris,
SP2725,End summer.,Kyle Evans,Material guess.,Electronic,25/10/07,310,39,66419210,English,Yes,Atlantic Records,Rebecca Johnson,Robert Santiago,Dr. Gwendolyn Pugh
SP2726,Letter customer away.,Linda Mora,Western.,Hip-Hop,19/06/20,266,78,6266981,English,Yes,Def Jam,Willie Mcguire,Charles Chapman,William Salinas
SP2727,Conference several.,Brenda Harding,Determine country.,Pop,09/04/15,208,74,43153516,English,No,Warner Music,Stephanie Anderson,Steven Elliott,
SP2728,Understand every.,Ashley Rhodes,Describe.,Country,10/04/16,268,63,30018236,English,No,Def Jam,Rebecca Bullock,Adriana Mathis,Brandon Holmes
SP2729,Detail eat.,Stephen Lopez,According a.,Classical,24/02/07,217,100,17733952,Japanese,Yes,Indie,Daniel Wagner,Dwayne Bryan,
SP2730,Easy guy.,Jeff Hill,Body least.,Electronic,24/04/03,,68,90925406,English,Yes,Sony Music,Kenneth Briggs,Todd Charles,Kristie Garcia
SP2731,Race benefit appear.,Tonya Howard,Into.,Folk,24/06/10,305,1,4133050,English,No,Universal Music,Dana Nelson,Kaitlyn Hopkins,
SP2732,Skill successful.,Chad Lee,Indicate visit.,Hip-Hop,21/05/18,182,83,63428166,English,Yes,Sony Music,Peter Cruz,Spencer Stevens,Allison Johnson
SP2733,Central civil kind.,Roy Schwartz,Culture.,Pop,17/01/95,301,44,51558745,English,No,Sony Music,David Jones,Kevin Williamson,
SP2734,Exactly board maintain.,Brian Gates,Short.,Hip-Hop,27/02/08,,32,28178805,English,Yes,Universal Music,Derek Medina,Gwendolyn Barr,
SP2735,Help water agree.,William Meadows,Congress.,Hip-Hop,21/11/16,254,84,23394285,English,No,Sony Music,Elizabeth Alvarado,Carlos Franco,
SP2736,Quickly system government.,Stanley Lam,Be direction.,Pop,25/05/13,220,53,33218861,French,No,Atlantic Records,Krystal Kane,Elizabeth Wong,
SP2737,Education defense.,Jesus Williams,Letter do.,Pop,07/12/12,323,41,52019989,English,No,Indie,Ashley Stout,Melissa Smith,
SP2738,Church read join.,Edward Lee,Agency worry.,Hip-Hop,31/08/23,299,3,62627306,English,Yes,Sony Music,Autumn Wood,Ashley Mcdaniel,
SP2739,Beyond area interview.,Laura Cox,Cost visit.,Hip-Hop,24/12/03,246,64,92085703,English,No,Indie,Jessica Carpenter,Tammy Golden,
SP2740,Without front.,Maureen Giles,Program power.,Reggae,12/12/97,269,20,47431294,English,No,Warner Music,Ana Chambers,Ryan Galloway,
SP2741,Prevent tough thank.,Mr. Chad Patrick MD,Company simply.,Folk,18/01/98,,9,84568541,English,No,Warner Music,Jeffrey Cabrera,Dylan Kelly,
SP2742,Very suffer pretty anything.,Ryan Saunders,Such follow.,Country,25/02/96,269,82,18765798,German,Yes,Atlantic Records,Dr. Parker Middleton,Karen Christensen,
SP2743,Science cell really.,Samantha Robertson,Stage.,Electronic,16/03/09,278,30,59565747,French,No,Indie,Ethan Barnes,Michele Morrison,
SP2744,Particularly paper and.,Paula Rollins,Back stand.,Hip-Hop,03/12/00,260,31,78476800,Japanese,No,Warner Music,Dominic Carter,Kevin George,
SP2745,Few report other.,Rebecca Ferguson,Build product.,Pop,24/06/22,236,61,9009129,English,Yes,Universal Music,David Kerr,Kathryn Thomas,
SP2746,Receive food.,Leah Yoder,Recently almost.,Pop,12/05/09,251,1,40274578,,Yes,Warner Music,Kevin Dean,Mrs. Cindy Vaughn MD,Jose Nicholson
SP2747,Local during as.,Luke Powell,Rich wife.,Hip-Hop,27/05/02,212,35,27546929,English,Yes,Sony Music,Jack Garcia,Dana Knox,
SP2748,Issue might.,Kim Clark,Mind oil.,Electronic,02/10/01,272,76,93667900,Italian,No,Atlantic Records,Veronica Paul,Heidi Mitchell,
SP2749,Company strategy whom.,Katelyn Sullivan,In view.,Country,28/04/17,289,51,52317959,English,No,Indie,Alicia Lee,Megan Miller,Isaiah Tucker
SP2750,Head media ability.,Amber Bonilla,Nice.,R&B,11/01/07,238,81,44109381,English,Yes,Universal Music,Jeremy Rodriguez,Kenneth Stephens,
SP2751,Morning answer.,Mary Johnson,Future.,Hip-Hop,02/09/02,252,9,48784174,English,No,Def Jam,Alex Kramer,Lori Hurst,
SP2752,Member none letter.,Andrew Reyes,Other.,Electronic,07/08/05,193,24,95645824,Spanish,Yes,Def Jam,Tracy Johnston,Shannon Garcia,
SP2753,Wrong able soldier.,Arthur Moore,Summer.,Electronic,24/09/97,,28,53658349,Spanish,Yes,Def Jam,Heidi Fisher,Michael Cochran,Jacqueline Phillips
SP2754,Item growth we.,Benjamin Ward,Page art.,Electronic,21/04/09,,85,84731856,Spanish,No,Atlantic Records,Jennifer Huber,Meghan Palmer,
SP2755,Congress nothing.,Ryan Ortiz,Cost.,Hip-Hop,04/06/16,187,4,15722704,English,No,Universal Music,Ashley Bush,Ryan Hoover DDS,
SP2756,News.,Lisa Martin,Weight artist.,Hip-Hop,29/03/02,309,30,89826222,French,Yes,Warner Music,Troy Jacobs,Thomas Stuart DDS,Charles Knight
SP2757,Responsibility soon break.,Martha Gardner,Fine.,Electronic,22/07/05,221,44,869014,English,Yes,Sony Music,Judith Cox,Christopher Marquez,Jorge Johnson
SP2758,Science doctor.,Shane Hernandez II,West.,R&B,13/07/97,334,61,1560275,English,Yes,Sony Music,Danielle Fletcher,Molly Martinez,James Hunt
SP2759,Important medical benefit.,Troy Hernandez,Evening.,Hip-Hop,06/01/05,223,55,27296333,English,Yes,Sony Music,Sabrina Walsh,James Spencer,
SP2760,However chance.,Cheryl Reyes,Anyone.,Pop,04/10/18,292,71,86454544,English,No,Atlantic Records,Mr. Michael Nelson,Lisa Chavez,
SP2761,Drop glass medical.,Susan Maxwell,Wrong.,Reggae,08/03/00,227,78,71016038,,Yes,Indie,Amy Shaffer,William Anderson,
SP2762,Teach great record pretty.,Brandon Munoz,Full art.,Electronic,09/06/99,180,63,3155886,English,Yes,Atlantic Records,Rebekah Kim,Chad Wiggins,
SP2763,Work message economy.,Elizabeth Glass,Without remember.,Electronic,04/09/00,294,90,57995592,Korean,Yes,Indie,Danielle Rogers,Candace Allison,
SP2764,Note teacher.,Joshua Hawkins,Buy soldier.,Electronic,04/12/14,224,89,65622284,English,No,Indie,Mary Hawkins,Robert Wagner,
SP2765,Close.,Amber Berg,Work partner.,Hip-Hop,26/05/98,,67,72509120,English,Yes,Warner Music,Mr. Jordan Thompson,Robert Cruz,
SP2766,Go total thank.,Michael Barnes,Son.,Electronic,23/01/95,257,19,57477177,English,Yes,Def Jam,Jenny Macias,Jordan Smith,Valerie Henderson
SP2767,Day one quickly design.,Ryan Franklin,Behind.,Hip-Hop,05/09/22,217,79,48371291,English,No,Universal Music,Mrs. Beth Owens PhD,Emma Smith,Brooke Johnson
SP2768,Vote sound.,Elizabeth Rivera,Natural.,Electronic,05/07/18,241,34,60224974,Japanese,Yes,Atlantic Records,Stephen Sweeney,Caleb Avila III,Dillon Simpson
SP2769,Green strategy.,Amy Richard,Shake production.,Electronic,27/05/03,260,52,62963183,English,No,Indie,Marie Mccoy,Jeremy Olson,Dean Ruiz
SP2770,With not benefit.,Christopher Deleon,Value.,Pop,27/01/19,258,78,72295733,English,No,Atlantic Records,Jordan Stanton,Gina Hebert,
SP2771,Second beyond.,Michael Anderson,Center letter.,Hip-Hop,30/08/18,220,39,52465281,English,No,Universal Music,Jaclyn Myers,Jacob Aguilar,Theresa Clark
SP2772,On wish address.,Mark Pratt,Know voice.,Electronic,24/04/07,179,56,48447131,English,No,Def Jam,Billy Hall,Martin Garcia,
SP2773,Town artist staff.,Michael Carroll,President either.,R&B,08/11/97,190,96,8116495,Spanish,Yes,Indie,Elizabeth Wall,Ryan Ellis,
SP2774,Today home.,Matthew Morales,Section listen.,Folk,02/01/97,283,32,34601507,English,Yes,Warner Music,Joel Williams,Kristina Vargas,
SP2775,Protect young.,Samantha Lawson,Public.,Electronic,30/01/13,,55,55946918,English,No,Warner Music,Brad Scott,James Robinson,
SP2776,Lead which people.,Tiffany Warren PhD,On call.,Hip-Hop,16/01/18,230,82,36311831,English,No,Universal Music,Barbara Ryan,Christopher Avila DDS,
SP2777,Worker page base.,Carrie Barrera,Religious.,Hip-Hop,20/12/05,,51,31377324,English,No,Atlantic Records,Emily Taylor,Brittney Stevenson,
SP2778,Measure current.,Brandon Marshall,Follow outside.,Folk,27/03/15,278,75,69635989,Italian,Yes,Def Jam,Willie Stevenson,Jeremiah Alexander,
SP2779,Civil history.,William Jones,Product fact.,Folk,17/05/22,205,34,88658997,Spanish,Yes,Universal Music,Kelly Taylor,Vernon Mcbride,
SP2780,Place we address page.,William Robinson,Forward hot.,Pop,29/10/16,253,52,11619544,English,Yes,Universal Music,Robert Scott,Philip Peters,
SP2781,Newspaper traditional.,Julie Hines,Good treat.,Hip-Hop,03/11/15,196,47,836174,English,No,Sony Music,Joann Clarke,Jordan Curtis,Mr. Gregory Robbins
SP2782,Indicate among.,Amanda Howard,Very suffer.,Pop,19/02/21,264,57,38482337,,Yes,Sony Music,Vanessa Baker,Robert Callahan,
SP2783,Management little.,Eric Gomez,Beyond.,Pop,03/01/15,304,96,26901924,English,No,Warner Music,Robin Murphy,Erika Jones,
SP2784,Rock different beyond.,Christopher King,Art industry.,Electronic,18/05/05,246,85,29004164,English,Yes,Sony Music,Kristina Collins,Christopher Miller,Gregory Adams
SP2785,Society culture.,William Davis,Dinner increase.,Pop,26/07/99,278,100,79143538,Spanish,Yes,Indie,Sandy Jones,Linda Hernandez,Brian Kirby
SP2786,Everything usually find miss.,Roberto Martin,Week.,Pop,28/06/07,226,19,95987025,English,Yes,Atlantic Records,Denise Reed,Ryan Alvarez,
SP2787,Respond husband.,Cassandra Smith,Thousand dream.,Electronic,29/05/12,235,21,62215839,English,Yes,Def Jam,Joseph Woods,Melissa Shaw,Mr. Jesus Foster
SP2788,My four.,Larry Valdez,Scientist Congress.,Electronic,08/08/11,240,47,7642707,Korean,Yes,Universal Music,Phillip Rosales,Richard Pearson,
SP2789,Dinner throw.,Michael Chapman,They.,Jazz,18/12/05,193,7,85730974,English,Yes,Sony Music,Samantha Baker,Peter Hall,
SP2790,He particularly.,Tanya Lewis,Already.,Pop,31/05/00,279,89,14119602,English,No,Warner Music,Deborah Ortiz,Steven Lopez,
SP2791,Doctor assume.,Mr. Joseph Hess,Would.,Classical,19/05/20,283,11,9977043,English,Yes,Atlantic Records,Amanda Lee,Mr. Kevin Williams,
SP2792,Event civil practice.,Nicole Sharp,Administration.,Electronic,03/11/05,226,23,6218496,Korean,Yes,Sony Music,Eric Estes,Robert Jones,
SP2793,Night field especially.,Dr. Carrie Rodriguez,Prepare.,Electronic,20/02/23,209,32,73865652,English,Yes,Atlantic Records,John Weiss,Melanie Ryan,
SP2794,Itself cause.,Lori Simpson,Former.,Pop,27/08/18,199,66,4014012,English,Yes,Universal Music,Patricia Jones PhD,Catherine Yoder,
SP2795,Million.,Christy Gonzalez,Vote message.,Classical,19/04/00,286,22,51226105,English,No,Def Jam,Taylor Arnold,Richard Brewer,
SP2796,Bar either first.,Justin Hawkins,Option term.,Hip-Hop,09/11/14,209,14,5421499,English,No,Atlantic Records,Randall Matthews,Barbara Shepherd,
SP2797,Most school imagine.,Scott Brown,Why.,Electronic,02/08/19,350,73,52046643,English,No,Sony Music,Nicole Duke,Justin Coleman,
SP2798,Local theory.,Karen Tapia,Let.,Pop,01/06/09,212,19,41979365,Spanish,Yes,Atlantic Records,Megan King,Christopher Hawkins,
SP2799,Air level.,Michelle Harris,General.,Hip-Hop,03/05/24,296,100,69606007,English,No,Def Jam,Daniel Myers,Michael Berry,Brianna Howard
SP2800,Around memory interest actually.,Julie Hernandez,One.,Electronic,25/11/99,,49,61363088,,Yes,Atlantic Records,Samantha Nelson,Brenda Miller,
SP2801,Color who recognize.,Stephen Chambers,Own.,Pop,30/05/19,293,89,53580279,English,Yes,Indie,Jose Hanson,Christopher Mcdonald,
SP2802,Best season.,Jeremy Woods,Loss while.,Pop,21/03/11,265,29,95017616,English,Yes,Atlantic Records,Brian Martin,Julie Hernandez,
SP2803,Your president seek.,Mark Schmidt,Wide.,Hip-Hop,07/02/96,294,52,71239827,English,Yes,Indie,Elijah Foster,Amanda Clark,Christopher Maldonado
SP2804,Particular serious example affect.,Debra Lee,Address.,Pop,05/09/08,271,64,4972235,English,No,Atlantic Records,Jason Nichols,Jeffery Fisher,
SP2805,Skin budget face.,Beth Vazquez,Account happen.,Pop,24/10/02,205,51,7589103,,No,Atlantic Records,Lynn Johnston,Erica Short,John Thompson
SP2806,Side dinner.,Dennis Duarte,Pick.,Pop,22/12/22,209,67,6346463,Spanish,Yes,Atlantic Records,James Hawkins,Chloe Fitzgerald,
SP2807,Lay single.,Sandra Davis,Citizen.,Hip-Hop,26/10/95,,43,56703452,English,Yes,Indie,Jose Flores,Randy Ayala,Erica Williams
SP2808,Draw tree.,Adam Mcgee,Stuff.,Jazz,01/11/01,,1,66248207,Korean,Yes,Warner Music,Wendy Smith,Devin Gray,
SP2809,Though state.,Roy Farrell,Tax board.,Electronic,26/04/98,296,52,43865674,English,No,Sony Music,Brenda Woods,Susan Jones,
SP2810,Condition hair.,Rachel Garcia,Card.,Folk,04/02/96,279,16,15642501,Spanish,Yes,Sony Music,Colton Long,Traci Chen,
SP2811,Training early increase.,Tonya Perez,Have seem.,Electronic,17/03/23,223,99,95443568,English,No,Universal Music,Lori Wilson,Thomas Moore,
SP2812,Before suffer.,Joshua Raymond,Behavior.,Pop,27/03/08,180,29,83729950,English,Yes,Universal Music,Micheal Pittman,Scott Clark,
SP2813,Whose control.,Calvin Chavez,Week through.,Electronic,25/10/06,226,23,85044728,English,No,Atlantic Records,April Dixon,Dawn Lowe,
SP2814,Rule employee how.,Mary Wright,Imagine.,Electronic,03/02/24,209,86,23382396,French,Yes,Atlantic Records,Dawn Walton,Diane Fuentes,Shane Gomez
SP2815,Him employee.,Melissa White,Sister.,Hip-Hop,17/11/19,285,20,21347885,,Yes,Warner Music,Alan Stevens,Kirsten Vaughn,
SP2816,Everyone color goal military.,Emily Carr,Responsibility establish.,Pop,20/10/99,255,27,73016726,French,No,Universal Music,Wendy Ellis,Mia Rodriguez,
